,Field,Subfield,Year,Month,Price
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,邛崃,邛崃,2017,12,5981
1,邛崃,邛崃,2017,11,5932
2,邛崃,邛崃,2017,10,5824
3,邛崃,邛崃,2017,09,5653
4,邛崃,邛崃,2017,08,5540
5,邛崃,邛崃,2017,07,5577
6,邛崃,邛崃,2017,06,5765
7,邛崃,邛崃,2017,05,5803
8,邛崃,邛崃,2017,04,6052
9,邛崃,邛崃,2017,03,6737
10,邛崃,邛崃,2017,02,6645
11,邛崃,邛崃,2017,01,6629
0,蒲江,全部,2017,12,6931
1,蒲江,全部,2017,11,7062
2,蒲江,全部,2017,10,7204
3,蒲江,全部,2017,09,6551
4,蒲江,全部,2017,08,5731
5,蒲江,全部,2017,07,7135
6,蒲江,全部,2017,06,6420
7,蒲江,全部,2017,05,5086
8,蒲江,全部,2017,04,4610
9,蒲江,全部,2017,03,4627
10,蒲江,全部,2017,02,4768
11,蒲江,全部,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,蒲江,蒲江,2017,12,6931
1,蒲江,蒲江,2017,11,7062
2,蒲江,蒲江,2017,10,7204
3,蒲江,蒲江,2017,09,6551
4,蒲江,蒲江,2017,08,5731
5,蒲江,蒲江,2017,07,7135
6,蒲江,蒲江,2017,06,6420
7,蒲江,蒲江,2017,05,5086
8,蒲江,蒲江,2017,04,4610
9,蒲江,蒲江,2017,03,4627
10,蒲江,蒲江,2017,02,4768
11,蒲江,蒲江,2017,01,4613
0,简阳,全部,2017,12,9798
1,简阳,全部,2017,11,9049
2,简阳,全部,2017,10,10671
3,简阳,全部,2017,09,11538
0,简阳,简阳市区,2017,12,9798
1,简阳,简阳市区,2017,11,9049
2,简阳,简阳市区,2017,10,10671
3,简阳,简阳市区,2017,09,11538
0,简阳,简阳市区,2017,12,9798
1,简阳,简阳市区,2017,11,9049
2,简阳,简阳市区,2017,10,10671
3,简阳,简阳市区,2017,09,11538
0,成都周边,全部,2017,12,6048
1,成都周边,全部,2017,11,6034
2,成都周边,全部,2017,10,5523
3,成都周边,全部,2017,09,5195
4,成都周边,全部,2017,08,5024
5,成都周边,全部,2017,07,5085
6,成都周边,全部,2017,06,5018
7,成都周边,全部,2017,05,5043
8,成都周边,全部,2017,04,4515
9,成都周边,全部,2017,03,4096
10,成都周边,全部,2017,02,4067
11,成都周边,全部,2017,01,4016
0,成都周边,彭山,2017,12,6475
1,成都周边,彭山,2017,11,6548
2,成都周边,彭山,2017,10,7073
3,成都周边,彭山,2017,09,7787
4,成都周边,彭山,2017,08,8568
5,成都周边,彭山,2017,07,9205
6,成都周边,彭山,2017,06,8529
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,全部,2017,12,6048
1,成都周边,全部,2017,11,6034
2,成都周边,全部,2017,10,5523
3,成都周边,全部,2017,09,5195
4,成都周边,全部,2017,08,5024
5,成都周边,全部,2017,07,5085
6,成都周边,全部,2017,06,5018
7,成都周边,全部,2017,05,5043
8,成都周边,全部,2017,04,4515
9,成都周边,全部,2017,03,4096
10,成都周边,全部,2017,02,4067
11,成都周边,全部,2017,01,4016
0,成都周边,彭山,2017,12,6475
1,成都周边,彭山,2017,11,6548
2,成都周边,彭山,2017,10,7073
3,成都周边,彭山,2017,09,7787
4,成都周边,彭山,2017,08,8568
5,成都周边,彭山,2017,07,9205
6,成都周边,彭山,2017,06,8529
0,成都周边,彭山,2017,12,6475
1,成都周边,彭山,2017,11,6548
2,成都周边,彭山,2017,10,7073
3,成都周边,彭山,2017,09,7787
4,成都周边,彭山,2017,08,8568
5,成都周边,彭山,2017,07,9205
6,成都周边,彭山,2017,06,8529
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
3,成都周边,仁寿,2017,09,5655
4,成都周边,仁寿,2017,08,5448
5,成都周边,仁寿,2017,07,6301
6,成都周边,仁寿,2017,06,6568
0,成都周边,仁寿,2017,12,7209
1,成都周边,仁寿,2017,11,6992
2,成都周边,仁寿,2017,10,5780
